RM1912000.031272
Normal   20/01/2019 00:02:11 20/01/2019 00:03:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6
0001201 0020 0001201 0000 07
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2
1 0 1 01200 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.0766,0.0000,5.1350,45.0000,5.0938,0.0000,0.0000
5.0767,0.0000,5.1357,45.0000,5.0930,0.0000,0.0000
5.0760,0.0000,5.1358,37.0000,5.0935,0.0000,0.0000
5.0761,0.0000,5.1353,46.0000,5.0932,0.0000,0.0000
5.0766,0.0000,5.1354,31.0000,5.0935,0.0000,0.0000
5.0764,0.0000,5.1353,49.0000,5.0941,0.0000,0.0000
5.0745,1.0000,5.1368,42.0000,5.0938,0.0000,0.0000
5.0756,0.0000,5.1352,46.0000,5.0931,0.0000,0.0000
5.0764,0.0000,5.1371,36.0000,5.0940,0.0000,0.0000
5.0762,1.0000,5.1361,51.0000,5.0922,0.0000,0.0000
5.0762,0.0000,5.1353,57.0000,5.0928,0.0000,0.0000
5.0770,1.0000,5.1350,58.0000,5.0935,0.0000,0.0000
5.0760,0.0000,5.1350,34.0000,5.0933,0.0000,0.0000
5.0751,1.0000,5.1335,47.0000,5.0924,0.0000,0.0000
5.0766,1.0000,5.1379,50.0000,5.0935,0.0000,0.0000
5.0767,0.0000,5.1366,39.0000,5.0940,0.0000,0.0000
5.0757,1.0000,5.1381,35.0000,5.0939,0.0000,0.0000
5.0758,0.0000,5.1355,42.0000,5.0930,0.0000,0.0000
5.0750,1.0000,5.1376,43.0000,5.0924,0.0000,0.0000
5.0761,1.0000,5.1414,62.0000,5.0930,0.0000,0.0000
5.0761,2.0000,5.1367,39.0000,5.0936,0.0000,0.0000
5.0755,1.0000,5.1354,40.0000,5.0948,0.0000,0.0000
5.0763,2.0000,5.1354,36.0000,5.0936,0.0000,0.0000
5.0756,1.0000,5.1364,46.0000,5.0940,0.0000,0.0000
5.0755,1.0000,5.1371,48.0000,5.0924,0.0000,0.0000
5.0754,0.0000,5.1350,47.0000,5.0943,0.0000,0.0000
5.0767,2.0000,5.1348,39.0000,5.0926,0.0000,0.0000
5.0753,0.0000,5.1370,44.0000,5.0929,0.0000,0.0000
5.0765,1.0000,5.1376,41.0000,5.0933,0.0000,0.0000
5.0766,2.0000,5.1356,37.0000,5.0933,0.0000,0.0000
5.0761,0.0000,5.1358,38.0000,5.0937,0.0000,0.0000
5.0769,0.0000,5.1349,43.0000,5.0941,0.0000,0.0000
5.0761,0.0000,5.1355,49.0000,5.0937,0.0000,0.0000
5.0755,1.0000,5.1373,30.0000,5.0938,0.0000,0.0000
5.0769,0.0000,5.1365,58.0000,5.0932,0.0000,0.0000
5.0778,0.0000,5.1349,38.0000,5.0917,0.0000,0.0000
5.0759,1.0000,5.1355,45.0000,5.0934,0.0000,0.0000
5.0761,0.0000,5.1365,47.0000,5.0940,0.0000,0.0000
5.0756,0.0000,5.1324,40.0000,5.0935,0.0000,0.0000
5.0753,1.0000,5.1357,49.0000,5.0941,0.0000,0.0000
5.0749,0.0000,5.1367,45.0000,5.0927,0.0000,0.0000
5.0758,1.0000,5.1364,41.0000,5.0931,0.0000,0.0000
5.0757,0.0000,5.1350,48.0000,5.0929,0.0000,0.0000
5.0757,0.0000,5.1398,35.0000,5.0931,0.0000,0.0000
5.0759,1.0000,5.1364,56.0000,5.0933,0.0000,0.0000
5.0758,1.0000,5.1357,46.0000,5.0936,0.0000,0.0000
5.0754,1.0000,5.1378,43.0000,5.0927,0.0000,0.0000
5.0753,0.0000,5.1341,45.0000,5.0932,0.0000,0.0000
5.0759,2.0000,5.1397,42.0000,5.0943,0.0000,0.0000
5.0755,0.0000,5.1372,35.0000,5.0939,0.0000,0.0000
5.0756,1.0000,5.1356,43.0000,5.0936,0.0000,0.0000
5.0759,0.0000,5.1372,51.0000,5.0927,0.0000,0.0000
5.0764,0.0000,5.1361,37.0000,5.0931,0.0000,0.0000
5.0768,0.0000,5.1395,51.0000,5.0944,0.0000,0.0000
5.0759,0.0000,5.1371,45.0000,5.0928,0.0000,0.0000
5.0763,0.0000,5.1356,41.0000,5.0938,0.0000,0.0000
5.0750,1.0000,5.1361,42.0000,5.0934,0.0000,0.0000
5.0761,1.0000,5.1358,47.0000,5.0929,0.0000,0.0000
5.0756,0.0000,5.1360,47.0000,5.0940,0.0000,0.0000
5.0758,0.0000,5.1357,51.0000,5.0939,0.0000,0.0000
5.0763,0.0000,5.1390,46.0000,5.0934,0.0000,0.0000
5.0771,3.0000,5.1352,33.0000,5.0931,0.0000,0.0000
5.0756,3.0000,5.1368,38.0000,5.0935,0.0000,0.0000
5.0769,1.0000,5.1367,34.0000,5.0934,0.0000,0.0000
5.0757,1.0000,5.1370,40.0000,5.0936,0.0000,0.0000
5.0747,1.0000,5.1376,47.0000,5.0936,0.0000,0.0000
5.0759,0.0000,5.1372,38.0000,5.0933,0.0000,0.0000
5.0765,1.0000,5.1369,48.0000,5.0950,0.0000,0.0000
5.0765,0.0000,5.1392,36.0000,5.0934,0.0000,0.0000
5.0759,0.0000,5.1359,44.0000,5.0930,0.0000,0.0000
5.0770,0.0000,5.1324,51.0000,5.0933,0.0000,0.0000
5.0770,4.0000,5.1353,46.0000,5.0934,0.0000,0.0000
5.0756,4.0000,5.1339,41.0000,5.0939,0.0000,0.0000
5.0765,1.0000,5.1342,45.0000,5.0934,0.0000,0.0000
5.0771,1.0000,5.1366,46.0000,5.0940,0.0000,0.0000
5.0758,0.0000,5.1361,31.0000,5.0928,0.0000,0.0000
5.0766,2.0000,5.1365,49.0000,5.0929,0.0000,0.0000
5.0764,0.0000,5.1352,44.0000,5.0919,0.0000,0.0000
5.0752,0.0000,5.1361,32.0000,5.0931,0.0000,0.0000
5.0767,1.0000,5.1386,30.0000,5.0943,0.0000,0.0000
5.0783,0.0000,5.1358,52.0000,5.0945,0.0000,0.0000
5.0773,2.0000,5.1366,53.0000,5.0943,0.0000,0.0000
5.0756,1.0000,5.1362,42.0000,5.0936,0.0000,0.0000
5.0758,0.0000,5.1347,42.0000,5.0940,0.0000,0.0000
5.0757,1.0000,5.1328,36.0000,5.0935,0.0000,0.0000
5.0773,3.0000,5.1348,47.0000,5.0930,0.0000,0.0000
5.0767,0.0000,5.1373,52.0000,5.0927,0.0000,0.0000
5.0755,0.0000,5.1322,29.0000,5.0932,0.0000,0.0000
5.0761,0.0000,5.1330,56.0000,5.0936,0.0000,0.0000
5.0762,0.0000,5.1373,40.0000,5.0939,0.0000,0.0000
5.0768,0.0000,5.1384,50.0000,5.0937,0.0000,0.0000
5.0767,2.0000,5.1365,47.0000,5.0934,0.0000,0.0000
5.0754,0.0000,5.1346,30.0000,5.0935,0.0000,0.0000
5.0763,1.0000,5.1351,56.0000,5.0937,0.0000,0.0000
5.0758,0.0000,5.1352,33.0000,5.0929,0.0000,0.0000
5.0753,0.0000,5.1369,46.0000,5.0932,0.0000,0.0000
5.0763,2.0000,5.1318,52.0000,5.0933,0.0000,0.0000
5.0752,1.0000,5.1367,44.0000,5.0938,0.0000,0.0000
5.0753,0.0000,5.1393,39.0000,5.0937,0.0000,0.0000
5.0764,0.0000,5.1376,39.0000,5.0926,0.0000,0.0000
5.0776,1.0000,5.1369,44.0000,5.0937,0.0000,0.0000
5.0756,0.0000,5.1339,45.0000,5.0924,0.0000,0.0000
5.0761,0.0000,5.1365,40.0000,5.0935,0.0000,0.0000
5.0760,0.0000,5.1364,47.0000,5.0944,0.0000,0.0000
5.0767,0.0000,5.1357,43.0000,5.0931,0.0000,0.0000
5.0762,0.0000,5.1385,35.0000,5.0938,0.0000,0.0000
5.0764,2.0000,5.1371,44.0000,5.0942,0.0000,0.0000
5.0743,0.0000,5.1355,38.0000,5.0936,0.0000,0.0000
5.0758,1.0000,5.1373,43.0000,5.0937,0.0000,0.0000
5.0769,0.0000,5.1359,46.0000,5.0929,0.0000,0.0000
5.0759,1.0000,5.1350,52.0000,5.0936,0.0000,0.0000
5.0756,0.0000,5.1367,37.0000,5.0941,0.0000,0.0000
5.0761,0.0000,5.1345,48.0000,5.0936,0.0000,0.0000
5.0752,0.0000,5.1330,35.0000,5.0934,0.0000,0.0000
5.0752,0.0000,5.1342,41.0000,5.0930,0.0000,0.0000
5.0779,0.0000,5.1370,40.0000,5.0934,0.0000,0.0000
5.0769,0.0000,5.1359,41.0000,5.0932,0.0000,0.0000
5.0764,2.0000,5.1345,42.0000,5.0936,0.0000,0.0000
5.0764,0.0000,5.1362,35.0000,5.0949,0.0000,0.0000
5.0756,1.0000,5.1369,51.0000,5.0939,0.0000,0.0000
5.0757,1.0000,5.1349,47.0000,5.0942,0.0000,0.0000
5.0752,2.0000,5.1365,54.0000,5.0934,0.0000,0.0000
5.0757,2.0000,5.1351,45.0000,5.0941,0.0000,0.0000
5.0759,1.0000,5.1348,38.0000,5.0936,0.0000,0.0000
5.0754,0.0000,5.1357,50.0000,5.0927,0.0000,0.0000
5.0765,1.0000,5.1342,38.0000,5.0943,0.0000,0.0000
5.0764,2.0000,5.1348,49.0000,5.0947,0.0000,0.0000
5.0759,2.0000,5.1364,42.0000,5.0935,0.0000,0.0000
5.0766,1.0000,5.1367,42.0000,5.0946,0.0000,0.0000
5.0773,0.0000,5.1366,41.0000,5.0943,0.0000,0.0000
5.0775,2.0000,5.1388,43.0000,5.0928,0.0000,0.0000
5.0771,0.0000,5.1357,51.0000,5.0923,0.0000,0.0000
5.0772,0.0000,5.1347,37.0000,5.0938,0.0000,0.0000
5.0761,0.0000,5.1368,44.0000,5.0937,0.0000,0.0000
5.0757,0.0000,5.1363,45.0000,5.0937,0.0000,0.0000
5.0759,0.0000,5.1366,42.0000,5.0933,0.0000,0.0000
5.0760,0.0000,5.1357,34.0000,5.0947,0.0000,0.0000
5.0761,1.0000,5.1352,46.0000,5.0931,0.0000,0.0000
5.0766,0.0000,5.1350,43.0000,5.0932,0.0000,0.0000
5.0771,0.0000,5.1376,40.0000,5.0942,0.0000,0.0000
5.0770,1.0000,5.1353,33.0000,5.0936,0.0000,0.0000
5.0745,2.0000,5.1360,42.0000,5.0932,0.0000,0.0000
5.0755,2.0000,5.1354,40.0000,5.0936,0.0000,0.0000
5.0755,1.0000,5.1371,51.0000,5.0935,0.0000,0.0000
5.0749,0.0000,5.1355,41.0000,5.0929,0.0000,0.0000
5.0756,1.0000,5.1324,43.0000,5.0939,0.0000,0.0000
5.0759,1.0000,5.1371,42.0000,5.0946,0.0000,0.0000
5.0762,0.0000,5.1357,34.0000,5.0935,0.0000,0.0000
5.0751,1.0000,5.1338,55.0000,5.0940,0.0000,0.0000
5.0766,1.0000,5.1338,38.0000,5.0929,0.0000,0.0000
5.0762,0.0000,5.1346,50.0000,5.0932,0.0000,0.0000
5.0763,1.0000,5.1361,43.0000,5.0928,0.0000,0.0000
5.0765,1.0000,5.1378,57.0000,5.0922,0.0000,0.0000
5.0764,0.0000,5.1354,43.0000,5.0935,0.0000,0.0000
5.0754,2.0000,5.1368,54.0000,5.0935,0.0000,0.0000
5.0757,1.0000,5.1356,40.0000,5.0936,0.0000,0.0000
5.0756,1.0000,5.1341,48.0000,5.0929,0.0000,0.0000
5.0754,0.0000,5.1383,45.0000,5.0943,0.0000,0.0000
5.0756,3.0000,5.1360,38.0000,5.0939,0.0000,0.0000
5.0753,0.0000,5.1365,45.0000,5.0936,0.0000,0.0000
5.0767,1.0000,5.1361,41.0000,5.0939,0.0000,0.0000
5.0763,1.0000,5.1381,38.0000,5.0941,0.0000,0.0000
5.0748,0.0000,5.1378,39.0000,5.0933,0.0000,0.0000
5.0763,2.0000,5.1372,43.0000,5.0929,0.0000,0.0000
5.0766,1.0000,5.1374,36.0000,5.0931,0.0000,0.0000
5.0758,0.0000,5.1375,44.0000,5.0943,0.0000,0.0000
5.0754,2.0000,5.1363,43.0000,5.0938,0.0000,0.0000
5.0767,1.0000,5.1368,39.0000,5.0938,0.0000,0.0000
5.0770,1.0000,5.1371,27.0000,5.0922,0.0000,0.0000
5.0750,1.0000,5.1363,41.0000,5.0923,0.0000,0.0000
5.0759,1.0000,5.1353,48.0000,5.0937,0.0000,0.0000
5.0774,0.0000,5.1333,57.0000,5.0943,0.0000,0.0000
5.0761,0.0000,5.1355,44.0000,5.0927,0.0000,0.0000
5.0762,0.0000,5.1368,44.0000,5.0939,0.0000,0.0000
5.0763,0.0000,5.1367,37.0000,5.0934,0.0000,0.0000
5.0756,2.0000,5.1353,55.0000,5.0921,0.0000,0.0000
5.0767,0.0000,5.1342,43.0000,5.0935,0.0000,0.0000
5.0762,3.0000,5.1324,46.0000,5.0943,0.0000,0.0000
5.0765,0.0000,5.1353,39.0000,5.0938,0.0000,0.0000
5.0766,3.0000,5.1394,39.0000,5.0944,0.0000,0.0000
5.0769,1.0000,5.1390,53.0000,5.0935,0.0000,0.0000
5.0756,2.0000,5.1377,51.0000,5.0926,0.0000,0.0000
5.0761,1.0000,5.1346,37.0000,5.0931,0.0000,0.0000
5.0775,0.0000,5.1345,46.0000,5.0932,0.0000,0.0000
5.0774,2.0000,5.1370,52.0000,5.0935,0.0000,0.0000
5.0755,2.0000,5.1381,46.0000,5.0927,0.0000,0.0000
5.0764,0.0000,5.1359,49.0000,5.0935,0.0000,0.0000
5.0773,0.0000,5.1347,49.0000,5.0938,0.0000,0.0000
5.0759,0.0000,5.1347,42.0000,5.0937,0.0000,0.0000
5.0758,3.0000,5.1390,48.0000,5.0939,0.0000,0.0000
5.0755,1.0000,5.1375,51.0000,5.0941,0.0000,0.0000
5.0757,0.0000,5.1337,50.0000,5.0929,0.0000,0.0000
5.0763,1.0000,5.1364,36.0000,5.0937,0.0000,0.0000
5.0759,5.0000,5.1403,40.0000,5.0931,0.0000,0.0000
5.0765,3.0000,5.1368,36.0000,5.0934,0.0000,0.0000
5.0767,1.0000,5.1379,48.0000,5.0928,0.0000,0.0000
5.0758,0.0000,5.1358,39.0000,5.0938,0.0000,0.0000
5.0763,0.0000,5.1363,42.0000,5.0938,0.0000,0.0000
5.0764,1.0000,5.1362,40.0000,5.0934,0.0000,0.0000
5.0766,1.0000,5.1379,38.0000,5.0941,0.0000,0.0000
5.0763,1.0000,5.1392,36.0000,5.0938,0.0000,0.0000
5.0780,2.0000,5.1339,53.0000,5.0930,0.0000,0.0000
5.0766,0.0000,5.1364,44.0000,5.0932,0.0000,0.0000
5.0772,0.0000,5.1327,44.0000,5.0940,0.0000,0.0000
5.0760,0.0000,5.1347,43.0000,5.0932,0.0000,0.0000
5.0756,3.0000,5.1350,37.0000,5.0937,0.0000,0.0000
5.0755,0.0000,5.1356,46.0000,5.0938,0.0000,0.0000
5.0757,1.0000,5.1355,37.0000,5.0929,0.0000,0.0000
5.0758,0.0000,5.1330,40.0000,5.0928,0.0000,0.0000
5.0758,2.0000,5.1352,40.0000,5.0938,0.0000,0.0000
5.0765,0.0000,5.1389,36.0000,5.0930,0.0000,0.0000
5.0764,0.0000,5.1349,44.0000,5.0931,0.0000,0.0000
5.0756,2.0000,5.1345,43.0000,5.0938,0.0000,0.0000
5.0762,1.0000,5.1373,53.0000,5.0920,0.0000,0.0000
5.0772,2.0000,5.1343,35.0000,5.0926,0.0000,0.0000
5.0765,2.0000,5.1357,43.0000,5.0933,0.0000,0.0000
5.0754,1.0000,5.1357,45.0000,5.0929,0.0000,0.0000
5.0759,0.0000,5.1363,41.0000,5.0935,0.0000,0.0000
5.0765,0.0000,5.1349,44.0000,5.0936,0.0000,0.0000
5.0758,0.0000,5.1324,44.0000,5.0934,0.0000,0.0000
5.0767,0.0000,5.1362,40.0000,5.0939,0.0000,0.0000
5.0764,0.0000,5.1354,35.0000,5.0938,0.0000,0.0000
5.0758,0.0000,5.1385,38.0000,5.0935,0.0000,0.0000
5.0766,0.0000,5.1325,39.0000,5.0944,0.0000,0.0000
5.0765,0.0000,5.1336,32.0000,5.0937,0.0000,0.0000
5.0761,0.0000,5.1369,35.0000,5.0927,0.0000,0.0000
5.0760,0.0000,5.1367,45.0000,5.0938,0.0000,0.0000
5.0759,0.0000,5.1351,36.0000,5.0935,0.0000,0.0000
5.0755,1.0000,5.1362,51.0000,5.0935,0.0000,0.0000
5.0758,1.0000,5.1370,44.0000,5.0942,0.0000,0.0000
5.0762,5.0000,5.1335,51.0000,5.0927,0.0000,0.0000
5.0762,1.0000,5.1323,48.0000,5.0940,0.0000,0.0000
5.0765,1.0000,5.1348,31.0000,5.0926,0.0000,0.0000
5.0768,1.0000,5.1351,38.0000,5.0932,0.0000,0.0000
5.0759,0.0000,5.1325,35.0000,5.0938,0.0000,0.0000
5.0764,0.0000,5.1349,37.0000,5.0938,0.0000,0.0000
5.0757,1.0000,5.1353,36.0000,5.0940,0.0000,0.0000
5.0752,1.0000,5.1382,32.0000,5.0936,0.0000,0.0000
5.0761,0.0000,5.1372,37.0000,5.0934,0.0000,0.0000
5.0775,0.0000,5.1371,38.0000,5.0930,0.0000,0.0000
5.0763,0.0000,5.1380,33.0000,5.0939,0.0000,0.0000
5.0763,2.0000,5.1325,49.0000,5.0937,0.0000,0.0000
5.0755,1.0000,5.1349,53.0000,5.0928,0.0000,0.0000
5.0749,0.0000,5.1361,41.0000,5.0931,0.0000,0.0000
5.0754,2.0000,5.1344,38.0000,5.0951,0.0000,0.0000
5.0751,1.0000,5.1335,55.0000,5.0937,0.0000,0.0000
5.0756,0.0000,5.1342,45.0000,5.0943,0.0000,0.0000
5.0756,0.0000,5.1354,43.0000,5.0945,0.0000,0.0000
5.0764,0.0000,5.1344,41.0000,5.0929,0.0000,0.0000
5.0758,0.0000,5.1351,39.0000,5.0940,0.0000,0.0000
5.0769,1.0000,5.1375,41.0000,5.0941,0.0000,0.0000
5.0762,1.0000,5.1358,39.0000,5.0928,0.0000,0.0000
5.0750,1.0000,5.1348,41.0000,5.0938,0.0000,0.0000
5.0760,0.0000,5.1355,40.0000,5.0926,0.0000,0.0000
5.0766,0.0000,5.1378,38.0000,5.0933,0.0000,0.0000
5.0761,0.0000,5.1357,36.0000,5.0930,0.0000,0.0000
5.0755,0.0000,5.1352,42.0000,5.0938,0.0000,0.0000
5.0760,0.0000,5.1347,35.0000,5.0942,0.0000,0.0000
5.0765,1.0000,5.1353,30.0000,5.0940,0.0000,0.0000
5.0765,2.0000,5.1338,35.0000,5.0946,0.0000,0.0000
5.0755,1.0000,5.1347,50.0000,5.0936,0.0000,0.0000
5.0754,1.0000,5.1355,39.0000,5.0929,0.0000,0.0000
5.0758,1.0000,5.1348,51.0000,5.0937,0.0000,0.0000
5.0756,1.0000,5.1360,31.0000,5.0934,0.0000,0.0000
5.0768,1.0000,5.1350,57.0000,5.0926,0.0000,0.0000
5.0756,1.0000,5.1345,42.0000,5.0941,0.0000,0.0000
5.0746,1.0000,5.1343,39.0000,5.0930,0.0000,0.0000
5.0766,1.0000,5.1337,59.0000,5.0922,0.0000,0.0000
5.0770,0.0000,5.1348,52.0000,5.0941,0.0000,0.0000
5.0763,2.0000,5.1360,30.0000,5.0934,0.0000,0.0000
5.0766,3.0000,5.1370,39.0000,5.0932,0.0000,0.0000
5.0765,3.0000,5.1343,52.0000,5.0939,0.0000,0.0000
5.0761,1.0000,5.1343,32.0000,5.0930,0.0000,0.0000
5.0752,0.0000,5.1381,26.0000,5.0929,0.0000,0.0000
5.0754,0.0000,5.1380,46.0000,5.0934,0.0000,0.0000
5.0768,0.0000,5.1342,46.0000,5.0933,0.0000,0.0000
5.0766,0.0000,5.1398,45.0000,5.0933,0.0000,0.0000
5.0759,1.0000,5.1369,48.0000,5.0933,0.0000,0.0000
5.0767,3.0000,5.1310,41.0000,5.0927,0.0000,0.0000
5.0764,0.0000,5.1360,44.0000,5.0931,0.0000,0.0000
5.0766,1.0000,5.1368,47.0000,5.0943,0.0000,0.0000
5.0765,0.0000,5.1331,52.0000,5.0946,0.0000,0.0000
5.0751,0.0000,5.1329,48.0000,5.0943,0.0000,0.0000
5.0757,0.0000,5.1377,42.0000,5.0930,0.0000,0.0000
5.0752,1.0000,5.1352,39.0000,5.0932,0.0000,0.0000
5.0753,0.0000,5.1355,45.0000,5.0935,0.0000,0.0000
5.0754,0.0000,5.1376,43.0000,5.0932,0.0000,0.0000
5.0771,1.0000,5.1345,47.0000,5.0944,0.0000,0.0000
5.0750,3.0000,5.1365,34.0000,5.0928,0.0000,0.0000
5.0752,0.0000,5.1367,45.0000,5.0928,0.0000,0.0000
5.0757,0.0000,5.1375,39.0000,5.0943,0.0000,0.0000
5.0749,1.0000,5.1367,50.0000,5.0932,0.0000,0.0000
5.0765,0.0000,5.1368,44.0000,5.0930,0.0000,0.0000
5.0765,0.0000,5.1330,53.0000,5.0941,0.0000,0.0000
5.0767,0.0000,5.1361,45.0000,5.0929,0.0000,0.0000
5.0758,0.0000,5.1371,42.0000,5.0935,0.0000,0.0000
5.0773,4.0000,5.1361,44.0000,5.0935,0.0000,0.0000
5.0765,1.0000,5.1330,48.0000,5.0942,0.0000,0.0000
5.0763,0.0000,5.1355,36.0000,5.0934,0.0000,0.0000
5.0758,1.0000,5.1352,41.0000,5.0941,0.0000,0.0000
5.0755,1.0000,5.1369,43.0000,5.0933,0.0000,0.0000
5.0766,0.0000,5.1388,41.0000,5.0940,0.0000,0.0000
5.0754,2.0000,5.1386,45.0000,5.0945,0.0000,0.0000
5.0752,0.0000,5.1367,39.0000,5.0931,0.0000,0.0000
5.0769,0.0000,5.1348,44.0000,5.0932,0.0000,0.0000
5.0775,1.0000,5.1377,32.0000,5.0943,0.0000,0.0000
5.0763,1.0000,5.1357,30.0000,5.0943,0.0000,0.0000
5.0761,1.0000,5.1361,43.0000,5.0937,0.0000,0.0000
5.0772,0.0000,5.1346,41.0000,5.0936,0.0000,0.0000
5.0749,1.0000,5.1363,38.0000,5.0921,0.0000,0.0000
5.0752,2.0000,5.1350,41.0000,5.0924,0.0000,0.0000
5.0766,1.0000,5.1358,37.0000,5.0936,0.0000,0.0000
5.0758,2.0000,5.1330,49.0000,5.0933,0.0000,0.0000
5.0763,1.0000,5.1355,38.0000,5.0935,0.0000,0.0000
5.0769,0.0000,5.1329,52.0000,5.0944,0.0000,0.0000
5.0765,0.0000,5.1322,39.0000,5.0942,0.0000,0.0000
5.0769,2.0000,5.1342,37.0000,5.0943,0.0000,0.0000
5.0760,0.0000,5.1355,49.0000,5.0935,0.0000,0.0000
5.0766,1.0000,5.1354,37.0000,5.0933,0.0000,0.0000
5.0758,0.0000,5.1342,27.0000,5.0925,0.0000,0.0000
5.0774,1.0000,5.1359,44.0000,5.0933,0.0000,0.0000
5.0762,0.0000,5.1369,36.0000,5.0933,0.0000,0.0000
5.0761,0.0000,5.1365,44.0000,5.0929,0.0000,0.0000
5.0764,0.0000,5.1369,40.0000,5.0938,0.0000,0.0000
5.0769,1.0000,5.1357,48.0000,5.0939,0.0000,0.0000
5.0767,1.0000,5.1341,43.0000,5.0938,0.0000,0.0000
5.0756,2.0000,5.1359,43.0000,5.0916,0.0000,0.0000
5.0755,1.0000,5.1342,40.0000,5.0941,0.0000,0.0000
5.0755,3.0000,5.1334,35.0000,5.0934,0.0000,0.0000
5.0762,1.0000,5.1361,44.0000,5.0924,0.0000,0.0000
5.0761,0.0000,5.1348,47.0000,5.0927,0.0000,0.0000
5.0763,0.0000,5.1365,41.0000,5.0926,0.0000,0.0000
5.0759,1.0000,5.1355,36.0000,5.0933,0.0000,0.0000
5.0764,1.0000,5.1386,49.0000,5.0930,0.0000,0.0000
5.0762,3.0000,5.1365,34.0000,5.0927,0.0000,0.0000
5.0761,0.0000,5.1353,35.0000,5.0940,0.0000,0.0000
5.0757,0.0000,5.1365,39.0000,5.0939,0.0000,0.0000
5.0779,2.0000,5.1352,50.0000,5.0926,0.0000,0.0000
5.0765,0.0000,5.1367,41.0000,5.0935,0.0000,0.0000
5.0750,1.0000,5.1378,46.0000,5.0936,0.0000,0.0000
5.0753,0.0000,5.1349,44.0000,5.0935,0.0000,0.0000
5.0756,0.0000,5.1353,43.0000,5.0936,0.0000,0.0000
5.0762,0.0000,5.1374,43.0000,5.0941,0.0000,0.0000
5.0764,0.0000,5.1355,37.0000,5.0929,0.0000,0.0000
5.0749,2.0000,5.1349,39.0000,5.0943,0.0000,0.0000
5.0746,0.0000,5.1364,54.0000,5.0940,0.0000,0.0000
5.0758,1.0000,5.1371,47.0000,5.0927,0.0000,0.0000
5.0760,1.0000,5.1353,43.0000,5.0945,0.0000,0.0000
5.0759,0.0000,5.1365,37.0000,5.0940,0.0000,0.0000
5.0759,1.0000,5.1358,32.0000,5.0925,0.0000,0.0000
5.0760,1.0000,5.1343,45.0000,5.0928,0.0000,0.0000
5.0765,2.0000,5.1357,46.0000,5.0939,0.0000,0.0000
5.0761,0.0000,5.1350,42.0000,5.0939,0.0000,0.0000
5.0763,0.0000,5.1367,45.0000,5.0925,0.0000,0.0000
5.0760,1.0000,5.1384,48.0000,5.0934,0.0000,0.0000
5.0773,1.0000,5.1364,38.0000,5.0924,0.0000,0.0000
5.0761,0.0000,5.1344,32.0000,5.0935,0.0000,0.0000
5.0762,1.0000,5.1339,28.0000,5.0948,0.0000,0.0000
5.0760,1.0000,5.1323,44.0000,5.0940,0.0000,0.0000
5.0768,1.0000,5.1366,58.0000,5.0942,0.0000,0.0000
5.0766,0.0000,5.1373,44.0000,5.0932,0.0000,0.0000
5.0755,2.0000,5.1355,50.0000,5.0936,0.0000,0.0000
5.0757,0.0000,5.1367,38.0000,5.0932,0.0000,0.0000
5.0780,0.0000,5.1379,41.0000,5.0933,0.0000,0.0000
5.0764,0.0000,5.1342,53.0000,5.0944,0.0000,0.0000
5.0767,2.0000,5.1336,36.0000,5.0936,0.0000,0.0000
5.0756,2.0000,5.1346,43.0000,5.0933,0.0000,0.0000
5.0753,0.0000,5.1350,51.0000,5.0935,0.0000,0.0000
5.0754,2.0000,5.1396,45.0000,5.0937,0.0000,0.0000
5.0752,0.0000,5.1367,32.0000,5.0948,0.0000,0.0000
5.0762,3.0000,5.1362,40.0000,5.0937,0.0000,0.0000
5.0759,1.0000,5.1370,52.0000,5.0932,0.0000,0.0000
5.0746,4.0000,5.1367,49.0000,5.0941,0.0000,0.0000
5.0759,1.0000,5.1381,45.0000,5.0935,0.0000,0.0000
5.0770,0.0000,5.1350,41.0000,5.0928,0.0000,0.0000
5.0758,0.0000,5.1378,44.0000,5.0943,0.0000,0.0000
5.0756,0.0000,5.1397,48.0000,5.0941,0.0000,0.0000
5.0762,3.0000,5.1369,43.0000,5.0940,0.0000,0.0000
5.0760,1.0000,5.1330,44.0000,5.0932,0.0000,0.0000
5.0766,2.0000,5.1338,46.0000,5.0930,0.0000,0.0000
5.0754,0.0000,5.1386,43.0000,5.0925,0.0000,0.0000
5.0759,0.0000,5.1381,53.0000,5.0936,0.0000,0.0000
5.0760,0.0000,5.1343,38.0000,5.0936,0.0000,0.0000
5.0763,0.0000,5.1376,54.0000,5.0913,0.0000,0.0000
5.0754,0.0000,5.1378,39.0000,5.0937,0.0000,0.0000
5.0762,1.0000,5.1371,44.0000,5.0941,0.0000,0.0000
