RM1912000.021110,,,,,,
Normal   20/01/2019 00:01:10 20/01/2019 00:02:11 0110 113.5696 22.1657 -90.0 0.0 25.7 1006.6,,,,,,
0001201 0020 0001201 0000 07,,,,,,
1 0 1 16230 1 0800 7.50 00355.p 0 0 09 000 12 001201 0.100 BT0,,,,,,
1 1 1 16230 1 0800 7.50 00355.p 0 0 00 000 00 001201 3.9683 BC0,,,,,,
1 0 1 16230 1 0780 7.50 00355.s 2 0 09 000 12 001201 0.100 BT1,,,,,,
1 1 1 16230 1 0780 7.50 00355.s 2 0 00 000 00 001201 3.9683 BC1,,,,,,
1 0 2 16230 1 0850 7.50 00387.o 1 0 09 000 12 001201 0.100 BT2,,,,,,
1 1 2 16230 1 0850 7.50 00387.o 1 0 00 000 00 001201 3.9683 BC2,,,,,,
1 0 1 01201 1 0149 1.00 00355.p 1 0 00 000 00 000001 0.000001 PD0,,,,,,
00355.p_an (mV), 00355.p_ph (counts), 00355.s_an (mV), 00355.s_ph (counts), 00387.o_an (mV), 00387.o_ph (counts), PD_00355.p_an
5.076,2,5.1354,36,5.0933,0,124.16
5.0754,3,5.1338,47,5.0924,0,128.96
5.0759,1,5.1348,38,5.0931,0,132.96
5.0762,2,5.1363,44,5.0932,0,130.72
5.0755,2,5.1361,38,5.0928,0,136
5.0754,5,5.1342,40,5.0929,0,127.52
5.0754,1,5.1346,34,5.093,0,127.68
5.0752,0,5.1354,33,5.0934,0,129.44
5.0752,0,5.1382,46,5.094,0,128.16
5.0759,2,5.1354,38,5.0938,0,130.08
5.0764,1,5.1384,30,5.0929,0,127.84
5.0756,2,5.1361,42,5.0927,0,128
5.0765,2,5.1348,36,5.0944,0,135.68
5.0758,2,5.1367,40,5.093,0,127.84
5.0759,2,5.1346,41,5.0926,0,132.64
5.0761,0,5.1351,44,5.0931,0,126.56
5.0752,1,5.1344,49,5.0928,0,126.08
5.0751,2,5.1363,45,5.0925,0,128.16
5.0756,8,5.1351,45,5.0929,0,135.2
5.0749,3,5.1317,47,5.0926,0,130.4
5.0745,1,5.1361,44,5.093,0,127.84
5.0755,3,5.1358,43,5.0932,0,130.56
5.0761,1,5.1365,61,5.093,0,129.76
5.0743,3,5.1356,47,5.0926,0,127.84
5.0761,1,5.1357,35,5.0935,0,127.36
5.076,1,5.1389,40,5.0933,0,132.32
5.0766,2,5.136,40,5.0921,0,128
5.0771,2,5.1359,29,5.0921,0,130.4
5.0753,3,5.1366,34,5.0917,0,133.28
5.0746,2,5.1362,47,5.093,0,124.8
5.0761,1,5.1375,48,5.0913,0,133.92
5.0769,4,5.1416,39,5.0913,0,127.2
5.0766,2,5.1359,40,5.0926,0,127.52
5.0753,1,5.1339,36,5.0934,0,131.04
5.0743,4,5.1352,30,5.0926,0,128.48
5.0763,1,5.1333,45,5.0935,0,128.8
5.0757,3,5.1338,32,5.0931,0,127.04
5.0759,1,5.1331,34,5.0914,0,130.08
5.0765,1,5.1375,29,5.0926,0,129.44
5.0753,1,5.1373,46,5.0929,0,122.56
5.0771,2,5.1356,37,5.0921,0,124
5.0765,1,5.1352,40,5.0932,0,129.76
5.0766,1,5.1329,52,5.0934,0,130.88
5.0766,4,5.1335,35,5.0913,0,128.64
5.0755,6,5.1346,45,5.0917,0,130.4
5.0764,2,5.1354,43,5.0926,0,129.44
5.0762,1,5.1333,36,5.0916,0,126.4
5.076,5,5.1334,37,5.0913,0,134.88
5.0762,1,5.137,45,5.092,0,124
5.0764,1,5.136,54,5.093,0,125.12
5.0753,2,5.1338,55,5.0929,0,131.2
5.0768,3,5.1376,44,5.0939,0,127.36
5.0787,2,5.1341,39,5.0928,0,129.12
5.0759,2,5.1354,38,5.0928,0,125.28
5.0748,3,5.1379,49,5.0936,0,126.4
5.0761,1,5.134,37,5.0924,0,125.28
5.076,0,5.1339,45,5.0932,0,124.32
5.076,3,5.1371,44,5.0941,0,132.8
5.0754,0,5.1396,46,5.0922,0,124.16
5.0759,0,5.1372,35,5.0926,0,125.92
5.0765,0,5.1358,43,5.093,0,129.44
5.0773,2,5.1368,27,5.092,0,126.24
5.0755,0,5.1372,32,5.0929,0,124.48
5.0763,0,5.1372,37,5.0927,0,125.92
5.0761,0,5.1349,44,5.0926,0,120.8
5.0753,3,5.1358,52,5.094,0,130.24
5.0763,3,5.138,47,5.0926,0,127.04
5.0744,2,5.1363,32,5.0934,0,128.8
5.0743,3,5.1347,41,5.0939,0,128.96
5.0754,0,5.1326,32,5.0927,0,124.64
5.0767,1,5.1356,40,5.0926,0,130.88
5.075,1,5.1328,45,5.0919,0,126.72
5.0742,3,5.1344,46,5.0932,0,130.88
5.0749,3,5.1365,41,5.0917,0,124.16
5.0764,0,5.1393,60,5.0922,0,126.08
5.0755,1,5.1369,44,5.0925,0,132.64
5.0759,1,5.1333,39,5.0919,0,131.52
5.077,1,5.1352,40,5.0933,0,133.44
5.075,1,5.1343,42,5.0922,0,125.28
5.0753,5,5.1338,39,5.0935,0,128.96
5.077,2,5.1378,39,5.0929,0,131.52
5.0761,5,5.1374,38,5.0925,0,132.16
5.0761,2,5.1369,42,5.0932,0,135.2
5.0748,3,5.1388,49,5.0929,0,128
5.0761,1,5.1369,38,5.0921,0,123.84
5.0751,0,5.1344,51,5.0929,0,129.92
5.0758,0,5.1379,38,5.0941,0,128.16
5.0758,1,5.1346,49,5.0938,0,133.12
5.0756,3,5.1345,41,5.0926,0,128.8
5.0747,3,5.1344,39,5.0932,0,124.8
5.0769,4,5.1346,51,5.0934,0,127.04
5.077,0,5.1347,48,5.0925,0,135.04
5.0767,1,5.1376,35,5.0927,0,129.92
5.0754,0,5.1337,54,5.0936,0,132
5.0747,0,5.1356,50,5.0916,0,130.24
5.0751,1,5.1368,55,5.0917,0,132.16
5.0763,1,5.1363,45,5.0931,0,126.56
5.076,2,5.1355,28,5.0917,0,129.12
5.0764,0,5.1352,38,5.0939,0,133.44
5.0759,0,5.1366,41,5.0933,0,128.8
5.0752,2,5.1365,50,5.0914,0,130.24
5.0746,1,5.1363,54,5.0929,0,130.08
5.0753,1,5.1399,58,5.0925,0,132.8
5.0758,4,5.1402,41,5.0921,0,129.6
5.0754,2,5.1388,45,5.0938,0,127.84
5.0754,0,5.1382,46,5.093,0,129.12
5.0756,1,5.1326,35,5.0923,0,129.28
5.0745,2,5.1354,48,5.0932,0,132.96
5.0747,0,5.1369,40,5.0926,0,133.28
5.0755,1,5.137,40,5.0924,0,128.64
5.0743,2,5.1374,40,5.0934,0,133.44
5.0755,0,5.1377,51,5.0918,0,131.84
5.0768,1,5.1365,46,5.0926,0,137.28
5.0759,1,5.1372,47,5.0921,0,132.64
5.0757,1,5.1371,46,5.0933,0,136.48
5.076,0,5.1359,39,5.0936,0,131.52
5.0757,1,5.1366,52,5.0932,0,131.52
5.0757,2,5.1358,49,5.0927,0,132.32
5.0767,2,5.1372,33,5.0922,0,132
5.0756,0,5.1361,49,5.0926,0,131.2
5.0742,0,5.1356,40,5.093,0,130.72
5.0757,1,5.1375,34,5.0928,0,129.28
5.0755,3,5.138,37,5.0934,0,128.96
5.0762,1,5.138,41,5.092,0,135.84
5.0758,1,5.1357,43,5.0929,0,132
5.0754,1,5.1401,50,5.0932,0,131.84
5.075,2,5.1369,50,5.0925,0,134.88
5.0755,0,5.1324,42,5.0935,0,129.44
5.0749,1,5.1362,46,5.0937,0,130.88
5.0746,4,5.1356,35,5.0921,0,131.68
5.0755,3,5.133,53,5.0926,0,132.96
5.0767,1,5.1346,37,5.0925,0,127.2
5.0745,1,5.136,39,5.0921,0,126.56
5.074,1,5.1375,46,5.0929,0,125.92
5.0756,2,5.1385,42,5.092,0,127.68
5.0748,2,5.1363,50,5.092,0,126.24
5.0747,1,5.1366,39,5.0941,0,130.08
5.0749,1,5.1355,38,5.0941,0,124.48
5.0751,0,5.134,42,5.0923,0,118.4
5.0766,1,5.1383,45,5.0921,0,122.88
5.0753,0,5.1352,45,5.0928,0,125.28
5.0763,2,5.1349,38,5.0928,0,124.16
5.0763,3,5.1377,56,5.0927,0,128.32
5.0756,1,5.1367,36,5.0922,0,135.2
5.0756,0,5.1373,39,5.0923,0,129.76
5.0754,1,5.1354,34,5.0921,0,134.72
5.0757,1,5.1356,46,5.0934,0,126.4
5.0759,2,5.1371,46,5.0931,0,127.2
5.0758,1,5.1376,44,5.093,0,126.56
5.0756,0,5.1351,49,5.0925,0,129.28
5.076,2,5.1355,52,5.0923,0,127.36
5.0764,3,5.1378,42,5.094,0,135.52
5.0743,0,5.1344,34,5.0927,0,130.4
5.0748,0,5.1335,44,5.0928,0,126.88
5.0753,0,5.1341,43,5.0929,0,135.52
5.0765,2,5.1352,40,5.0935,0,129.92
5.0779,0,5.138,49,5.0918,0,128
5.0751,1,5.1371,40,5.0929,0,132.8
5.0749,2,5.1366,32,5.0934,0,132.96
5.0771,0,5.1389,41,5.093,0,132.8
5.0756,3,5.1368,44,5.0917,0,133.92
5.0748,1,5.1347,26,5.0916,0,129.44
5.0757,0,5.1385,37,5.0925,0,137.28
5.0734,1,5.1376,40,5.0926,0,132.64
5.074,1,5.1347,40,5.0933,0,136.16
5.0756,2,5.1364,34,5.0918,0,138.08
5.0758,0,5.1348,38,5.0917,0,131.84
5.0752,1,5.1333,53,5.0927,0,128
5.0761,2,5.136,54,5.0932,0,128.96
5.0753,2,5.1362,38,5.0922,0,124.8
5.0747,0,5.133,41,5.0904,0,132.64
5.0768,0,5.1341,39,5.0929,0,130.4
5.0753,0,5.1352,42,5.0925,0,131.68
5.0756,4,5.1356,46,5.0912,0,132.32
5.0755,2,5.1342,42,5.0924,0,127.36
5.0749,0,5.1371,37,5.0933,0,124.8
5.0751,0,5.1379,38,5.0912,0,132.96
5.0759,0,5.1362,45,5.0925,0,123.84
5.0764,1,5.1353,43,5.0933,0,123.84
5.0759,0,5.1348,30,5.0939,0,129.12
5.076,0,5.135,51,5.0924,0,133.28
5.0742,1,5.1363,38,5.0921,0,127.2
5.0758,0,5.1369,46,5.0922,0,131.52
5.0756,1,5.1358,43,5.0932,0,127.52
5.0748,1,5.1349,53,5.0926,0,127.04
5.0757,2,5.1362,30,5.0929,0,128.32
5.0746,2,5.1357,40,5.0923,0,132.48
5.0749,1,5.1355,47,5.0925,0,129.28
5.0754,1,5.1334,34,5.0925,0,136.96
5.0752,3,5.1381,55,5.0928,0,133.12
5.0743,2,5.1364,42,5.0933,0,133.92
5.0747,1,5.1362,40,5.0923,0,133.12
5.0762,1,5.1346,40,5.0923,0,135.04
5.0757,1,5.1341,31,5.0925,0,134.72
5.0754,2,5.1352,35,5.0936,0,133.12
5.0759,0,5.1353,44,5.0935,0,135.04
5.0745,1,5.1354,46,5.0927,0,135.84
5.0758,2,5.1367,49,5.0924,0,131.04
5.0771,1,5.1384,34,5.0928,0,129.12
5.0749,1,5.1363,36,5.0926,0,135.68
5.0741,3,5.1349,36,5.0921,0,130.08
5.076,4,5.1352,46,5.0916,0,134.88
5.0761,0,5.1343,47,5.0923,0,131.52
5.0761,0,5.1346,39,5.0924,0,130.88
5.0753,0,5.1369,32,5.0926,0,130.24
5.0761,1,5.1365,34,5.0925,0,128.48
5.0758,0,5.1377,53,5.0927,0,135.84
5.0754,2,5.1339,49,5.0913,0,129.92
5.0758,0,5.1341,47,5.0925,0,133.76
5.075,0,5.1357,51,5.0925,0,127.84
5.0765,1,5.1379,35,5.092,0,129.44
5.0746,0,5.1364,45,5.0925,0,124.8
5.0733,1,5.1345,45,5.0928,0,124.32
5.0758,1,5.1351,50,5.0924,0,133.92
5.0763,1,5.1352,45,5.0939,0,130.4
5.0742,0,5.1377,38,5.092,0,126.72
5.0754,0,5.1402,46,5.0935,0,136
5.0761,1,5.1374,38,5.0922,0,133.6
5.0759,2,5.1389,42,5.0921,0,128.96
5.0764,0,5.1353,36,5.0926,0,132.16
5.0756,1,5.1363,32,5.0932,0,136.96
5.0753,5,5.1377,47,5.0927,0,136.64
5.0763,1,5.1379,50,5.0923,0,136.48
5.0761,1,5.1348,39,5.0926,0,129.28
5.0755,0,5.1348,49,5.0931,0,125.44
5.0743,2,5.1365,37,5.0926,0,130.88
5.0765,2,5.1338,44,5.0925,0,134.4
5.0758,1,5.135,45,5.0936,0,124.16
5.0743,3,5.1354,46,5.0925,0,127.2
5.0762,1,5.1332,42,5.0927,0,131.84
5.0762,1,5.1374,45,5.0931,0,125.6
5.0754,0,5.1362,39,5.092,0,127.84
5.0747,2,5.1338,58,5.0926,0,130.72
5.0754,0,5.1376,46,5.0932,0,130.4
5.0755,0,5.1364,52,5.093,0,125.6
5.0761,1,5.1363,26,5.0931,0,129.92
5.0764,0,5.1366,51,5.0925,0,127.84
5.0765,0,5.1372,38,5.0921,0,135.68
5.0759,0,5.1373,48,5.0922,0,131.2
5.0757,1,5.1361,37,5.0924,0,133.44
5.0757,3,5.136,47,5.0932,0,133.12
5.0765,1,5.1401,64,5.0929,0,124.48
5.0756,1,5.136,54,5.0919,0,129.6
5.0744,0,5.1377,36,5.0921,0,130.72
5.0766,2,5.1356,37,5.0944,0,124.8
5.0762,1,5.1351,42,5.0928,0,129.92
5.0757,1,5.1365,46,5.0917,0,128.96
5.0767,0,5.1375,38,5.0928,0,127.36
5.0763,1,5.1351,37,5.0924,0,133.12
5.0754,0,5.1368,40,5.092,0,132
5.0754,0,5.1414,44,5.0929,0,127.68
5.0749,0,5.1395,53,5.0933,0,131.04
5.0753,1,5.1361,30,5.092,0,131.52
5.0763,3,5.1354,42,5.0922,0,133.12
5.0754,2,5.1361,33,5.0929,0,123.04
5.0755,1,5.1389,61,5.0932,0,122.4
5.0752,0,5.135,33,5.0922,0,124
5.0755,2,5.1345,35,5.093,0,131.84
5.0745,1,5.1372,40,5.0921,0,129.44
5.0748,4,5.1369,39,5.0929,0,124.64
5.0756,0,5.1392,56,5.0933,0,131.36
5.0751,0,5.1325,41,5.0928,0,123.2
5.076,2,5.1346,49,5.0931,0,128.48
5.0753,3,5.136,42,5.0929,0,126.4
5.0763,1,5.1384,44,5.0932,0,127.68
5.0754,0,5.1368,47,5.0924,0,129.76
5.0756,1,5.1342,49,5.0927,0,135.84
5.0761,0,5.1366,37,5.0922,0,135.04
5.0752,0,5.1351,39,5.0915,0,136
5.0754,2,5.1384,42,5.0929,0,128.8
5.0755,0,5.1366,40,5.0934,0,125.92
5.0761,4,5.1375,34,5.0929,0,140.48
5.0756,1,5.137,48,5.0933,0,140.64
5.075,1,5.1354,33,5.0937,0,137.28
5.0749,1,5.1377,44,5.0931,0,129.44
5.0748,0,5.1378,44,5.0924,0,134.4
5.0757,1,5.1365,40,5.0934,0,135.52
5.0752,0,5.1373,35,5.0924,0,129.12
5.0752,1,5.1347,31,5.093,0,133.76
5.0757,2,5.134,44,5.0929,0,125.76
5.0767,0,5.1362,50,5.0934,0,135.84
5.0759,0,5.1383,44,5.0933,0,132.16
5.0753,0,5.1351,45,5.0917,0,131.2
5.0766,0,5.1345,52,5.0928,0,130.4
5.0753,1,5.137,44,5.0922,0,135.04
5.0753,3,5.1354,45,5.0928,0,129.6
5.0755,0,5.133,39,5.0931,0,136.8
5.0754,1,5.1332,41,5.0923,0,137.28
5.0746,1,5.1365,48,5.0926,0,131.2
5.0757,1,5.1365,43,5.0927,0,133.28
5.0758,2,5.1372,34,5.0926,0,134.88
5.0738,1,5.1369,36,5.0935,0,132.16
5.0749,3,5.1388,49,5.0932,0,135.36
5.0754,1,5.137,37,5.0921,0,132.8
5.0764,1,5.1362,43,5.0922,0,135.04
5.0764,2,5.1349,51,5.0935,0,132.16
5.0762,2,5.1345,54,5.0939,0,134.4
5.0757,0,5.1375,43,5.0932,0,138.88
5.0749,2,5.136,39,5.093,0,129.28
5.0756,1,5.1337,57,5.0924,0,132.32
5.0757,4,5.1343,31,5.0923,0,131.68
5.0757,2,5.1358,51,5.0932,0,126.4
5.0757,2,5.136,48,5.0933,0,129.44
5.0758,0,5.1353,37,5.093,0,135.36
5.0759,1,5.1378,43,5.0918,0,128
5.0755,2,5.1393,40,5.0919,0,127.36
5.0754,1,5.1373,49,5.0921,0,129.12
5.077,1,5.136,46,5.0926,0,131.2
5.0761,0,5.1375,43,5.0929,0,133.12
5.0765,0,5.1367,48,5.0927,0,129.6
5.0746,1,5.1387,48,5.0935,0,125.92
5.0761,0,5.1378,42,5.0928,0,130.88
5.0749,2,5.1358,45,5.0925,0,132.8
5.075,0,5.1358,34,5.0929,0,127.68
5.0754,0,5.1368,52,5.0931,0,129.12
5.077,1,5.137,42,5.0923,0,134.56
5.0758,0,5.1386,48,5.0927,0,131.52
5.0758,1,5.1352,36,5.0919,0,132.16
5.0764,0,5.1367,49,5.0916,0,131.2
5.076,0,5.1367,39,5.0927,0,131.36
5.0751,0,5.1357,51,5.0916,0,128.48
5.0752,1,5.1358,51,5.0922,0,138.56
5.0755,0,5.134,42,5.0918,0,130.72
5.0744,1,5.1386,37,5.0923,0,131.52
5.0756,0,5.1369,48,5.0921,0,126.88
5.075,0,5.1381,37,5.0917,0,135.36
5.075,0,5.1363,29,5.0922,0,132.16
5.0759,0,5.1355,44,5.0932,0,133.12
5.0764,1,5.1367,34,5.093,0,136.16
5.0756,3,5.1359,47,5.0919,0,135.84
5.0751,2,5.1379,47,5.0928,0,132.96
5.0759,2,5.137,43,5.0933,0,129.76
5.0752,2,5.1348,46,5.0926,0,129.44
5.0758,1,5.137,37,5.0926,0,133.76
5.0755,2,5.1363,46,5.0933,0,130.88
5.0748,0,5.1329,32,5.0939,0,123.52
5.0747,1,5.135,37,5.0925,0,133.76
5.0751,2,5.1343,40,5.0922,0,128.48
5.076,2,5.1359,35,5.0933,0,127.2
5.0765,2,5.1374,41,5.0926,0,123.84
5.0774,0,5.1361,41,5.0923,0,131.84
5.0762,1,5.1373,37,5.0928,0,133.76
5.0756,0,5.1334,31,5.0935,0,133.28
5.076,1,5.1363,49,5.0933,0,129.92
5.0745,1,5.1344,38,5.0925,0,126.56
5.075,2,5.1337,47,5.094,0,122.88
5.0765,2,5.1359,34,5.0916,0,130.08
5.076,0,5.1347,37,5.0933,0,128.8
5.0764,1,5.1346,40,5.0929,0,127.68
5.0744,1,5.1342,32,5.0928,0,132.64
5.0766,1,5.1355,38,5.0941,0,133.6
5.0745,1,5.1336,37,5.0923,0,133.6
5.0753,4,5.1363,40,5.0921,0,132.16
5.0756,0,5.1366,42,5.0926,0,133.92
5.0754,0,5.1371,29,5.0928,0,132.64
5.0745,2,5.1337,59,5.0922,0,129.44
5.0757,1,5.1349,47,5.092,0,133.12
5.0757,0,5.1348,45,5.0917,0,131.2
5.0758,0,5.1342,44,5.0931,0,132
5.0759,1,5.1372,37,5.0914,0,124.48
5.0764,0,5.1319,45,5.0934,0,128.96
5.0763,0,5.1354,44,5.0931,0,131.04
5.075,3,5.1378,35,5.0934,0,130.56
5.0753,0,5.1333,51,5.0927,0,133.28
5.076,0,5.1392,40,5.0934,0,127.84
5.075,2,5.137,44,5.0927,0,130.88
5.0751,0,5.1366,52,5.0924,0,130.56
5.0755,1,5.1371,36,5.0917,0,129.12
5.0757,2,5.1361,32,5.0924,0,128.32
5.0758,0,5.1377,43,5.0924,0,127.2
5.076,2,5.1349,46,5.0918,0,126.56
5.0762,1,5.1349,41,5.0924,0,126.56
5.0759,1,5.1358,45,5.0924,0,121.92
5.0747,1,5.1339,53,5.0923,0,119.84
5.0763,2,5.1371,45,5.0926,0,122.08
5.0757,0,5.1391,53,5.0923,0,124.64
5.0763,1,5.1357,36,5.0924,0,125.6
5.0765,2,5.135,39,5.0925,0,128.32
5.0751,0,5.1364,53,5.0929,0,127.68
5.0771,1,5.1373,31,5.0934,0,124.64
5.0754,1,5.1358,25,5.0931,0,125.28
5.0765,2,5.1363,46,5.0933,0,125.76
5.0768,2,5.1382,45,5.0925,0,128.8
5.0754,1,5.1362,45,5.0914,0,120.32
5.0767,1,5.1382,42,5.0924,0,126.88
5.0764,0,5.1359,47,5.0932,0,120.48
5.0745,0,5.1362,35,5.0924,0,124.64
5.0764,0,5.1408,49,5.093,0,125.76
5.0755,0,5.1318,31,5.0935,0,130.56
5.0752,1,5.1321,31,5.0927,0,131.84
5.0767,1,5.1357,48,5.0923,0,127.36
5.0757,1,5.1364,41,5.0931,0,133.44
5.0757,1,5.1352,37,5.0921,0,130.24
5.0753,2,5.1358,32,5.0924,0,134.4
5.0747,1,5.1368,42,5.0937,0,123.2
5.0754,0,5.135,37,5.0921,0,126.56
5.0742,0,5.1365,49,5.0929,0,129.12
5.0746,3,5.1321,34,5.0934,0,129.44
5.0761,1,5.1324,54,5.0923,0,121.76
5.0757,1,5.1385,47,5.0928,0,124.8
5.0755,0,5.1348,44,5.0929,0,130.88
5.0759,0,5.1347,39,5.092,0,128.32
5.0763,0,5.1322,42,5.0925,0,129.6
5.0741,1,5.1347,37,5.0922,0,131.04
5.0754,0,5.1342,38,5.0926,0,135.36
5.0758,1,5.1375,41,5.0927,0,132.64
5.0768,1,5.1355,47,5.0924,0,135.84
5.0767,1,5.1364,35,5.0934,0,130.56
5.0756,1,5.1365,54,5.0929,0,125.76
5.0757,1,5.1386,37,5.0916,0,131.2
5.0754,3,5.1369,43,5.0925,0,131.2
5.0756,1,5.1339,52,5.0916,0,130.56
5.0756,3,5.1343,40,5.0928,0,135.04
5.0754,2,5.1331,41,5.0925,0,133.6
5.0761,0,5.1367,44,5.0921,0,127.52
5.0753,1,5.136,44,5.0924,0,132.96
5.0755,1,5.1349,42,5.0921,0,135.04
5.0766,1,5.1377,54,5.0921,0,135.2
5.0767,2,5.1358,40,5.0924,0,130.56
5.0766,0,5.1369,31,5.0926,0,132.96
5.0759,0,5.1387,52,5.0929,0,124.64
5.0759,3,5.1348,39,5.0922,0,133.44
5.0755,0,5.1366,40,5.0926,0,125.12
5.0746,1,5.1364,40,5.0929,0,134.56
5.0748,0,5.1354,32,5.0921,0,130.08
5.0754,0,5.1352,34,5.0925,0,128.48
5.0763,0,5.1386,44,5.0928,0,132.32
5.076,0,5.1352,40,5.0926,0,125.12
5.0748,2,5.1345,34,5.0916,0,128.48
5.0768,1,5.137,35,5.0933,0,131.84
5.0763,0,5.1372,39,5.0937,0,131.52
5.0759,1,5.1351,42,5.0925,0,132.32
5.0763,1,5.1348,31,5.0923,0,128.64
5.0754,2,5.1341,43,5.0928,0,125.76
5.0751,0,5.1335,45,5.0926,0,126.56
5.0751,0,5.1357,45,5.0927,0,130.88
5.075,0,5.1363,49,5.0924,0,130.4
5.0754,1,5.1338,37,5.0919,0,132
5.0764,1,5.1352,39,5.0931,0,132.32
5.0751,1,5.135,48,5.0923,0,134.08
5.0766,0,5.1371,33,5.0921,0,132.48
5.075,2,5.1353,47,5.0936,0,121.6
5.0755,0,5.1375,45,5.0923,0,130.56
5.0741,0,5.1379,39,5.0925,0,127.52
5.0747,0,5.137,37,5.0932,0,132
5.0764,1,5.1377,43,5.0926,0,134.24
5.0766,0,5.1345,33,5.0933,0,125.6
5.0751,3,5.1363,45,5.093,0,131.84
5.0755,0,5.1379,42,5.093,0,130.24
5.0762,1,5.1336,43,5.0933,0,125.92
5.0758,0,5.1367,34,5.0921,0,138.08
5.0759,0,5.1364,39,5.0933,0,137.28
5.0748,1,5.1337,46,5.0932,0,133.44
5.0756,2,5.1345,35,5.0929,0,131.04
5.0764,1,5.1341,46,5.093,0,138.88
5.0744,3,5.1342,36,5.0937,0,135.04
5.0758,0,5.1365,35,5.0926,0,129.44
5.0767,0,5.1356,48,5.0938,0,128.32
5.0756,0,5.1359,43,5.0915,0,132.96
5.0759,0,5.1339,39,5.0923,0,130.08
5.0756,0,5.1368,49,5.0928,0,128.64
5.0755,0,5.1375,39,5.0927,0,123.2
5.0754,1,5.1352,39,5.0928,0,127.36
5.0752,4,5.1373,43,5.0932,0,130.72
5.0757,2,5.1329,33,5.0926,0,123.2
5.0764,1,5.1334,48,5.0929,0,129.12
5.076,1,5.1383,45,5.0925,0,129.28
5.0753,2,5.1349,34,5.0924,0,132
5.0755,0,5.1345,40,5.0923,0,132
5.077,0,5.137,40,5.0921,0,133.28
5.0761,0,5.1357,54,5.0916,0,133.12
5.076,0,5.1354,48,5.0921,0,132.16
5.0765,0,5.1337,37,5.0927,0,136
5.0761,1,5.1353,59,5.0924,0,132.48
5.0756,1,5.1381,39,5.0924,0,132.48
5.0747,0,5.1351,50,5.0924,0,129.92
5.0762,0,5.1339,42,5.0933,0,129.76
5.0763,0,5.1361,39,5.0936,0,133.12
5.0751,3,5.134,35,5.0931,0,132.16
5.075,1,5.1404,46,5.0924,0,131.84
5.0755,1,5.1377,45,5.0926,0,132.96
5.0752,1,5.1341,47,5.0929,0,134.4
5.0762,0,5.14,61,5.0925,0,136
5.0751,0,5.1374,40,5.0931,0,126.88
5.0756,1,5.1388,29,5.0928,0,130.4
5.0757,2,5.1351,36,5.094,0,131.52
5.0752,1,5.1344,44,5.093,0,131.52
5.0751,1,5.1346,53,5.093,0,135.04
5.0759,5,5.1371,48,5.0932,0,130.56
5.0756,3,5.1377,30,5.0931,0,124.48
5.0751,3,5.1376,50,5.0923,0,131.84
5.0758,0,5.1403,41,5.092,0,134.08
5.0746,1,5.1348,39,5.093,0,130.88
5.076,1,5.1319,30,5.0915,0,132.32
5.0754,1,5.1357,42,5.0929,0,128.96
5.0753,1,5.1384,39,5.0925,0,138.88
5.0766,0,5.1397,41,5.0932,0,135.36
5.0774,2,5.1356,36,5.093,0,135.52
5.0764,0,5.134,43,5.0935,0,127.04
5.0769,1,5.1342,40,5.0925,0,129.92
5.0751,3,5.1369,49,5.0929,0,129.44
5.0749,1,5.1362,51,5.0927,0,131.84
5.076,0,5.1344,39,5.093,0,132.8
5.0754,0,5.1368,43,5.0923,0,130.08
5.0746,1,5.1358,40,5.0915,0,127.68
5.0752,2,5.1361,40,5.0918,0,129.76
5.0757,3,5.1371,49,5.0911,0,126.56
5.0763,2,5.1354,40,5.093,0,134.72
5.0757,1,5.1375,58,5.0934,0,130.72
5.0759,0,5.1372,61,5.0917,0,129.44
5.0753,1,5.1382,39,5.0914,0,128
5.0739,2,5.1356,35,5.092,0,127.52
5.0749,3,5.1357,41,5.0933,0,117.44
5.0752,3,5.1393,60,5.0921,0,123.68
5.0749,2,5.1373,50,5.0931,0,130.88
5.0756,3,5.1366,50,5.0934,0,126.08
5.0766,10,5.1382,42,5.0926,0,128.96
5.0757,1,5.1405,38,5.0922,0,127.04
5.0762,6,5.1407,63,5.0917,0,122.88
5.0766,8,5.1363,83,5.0928,0,123.84
5.0768,6,5.1336,64,5.0919,0,125.92
5.0757,8,5.1366,73,5.0913,0,132.32
5.0759,7,5.1387,93,5.0921,0,126.24
5.0762,11,5.138,91,5.093,0,128.32
5.0763,7,5.139,120,5.0939,0,124.48
5.0786,6,5.1375,104,5.0938,0,128.96
5.076,3,5.1354,125,5.0914,0,125.44
5.0772,6,5.141,110,5.0928,0,131.84
5.0785,9,5.146,107,5.0934,0,127.36
5.0777,9,5.1428,123,5.0929,0,130.72
5.0792,7,5.1433,92,5.0926,0,131.52
5.0788,1,5.1499,106,5.0937,0,127.68
5.0795,4,5.1521,84,5.093,0,129.92
5.0766,2,5.155,97,5.0925,0,128.48
5.0757,3,5.1537,81,5.0917,0,127.68
5.0774,1,5.1565,84,5.0916,0,124.16
5.0771,0,5.1534,70,5.092,0,128.48
5.0786,0,5.1522,64,5.0928,0,126.08
5.0787,1,5.1559,58,5.0931,0,124.64
5.0773,1,5.1486,70,5.0926,0,128.16
5.0755,1,5.1486,46,5.0922,0,128.32
5.0767,0,5.1512,48,5.093,0,128.16
5.0756,0,5.1491,43,5.0926,0,129.92
5.0762,0,5.1489,43,5.0921,0,124.8
5.076,2,5.1481,47,5.0926,0,125.92
5.0749,1,5.1442,44,5.093,0,130.4
